Sample,ABCA13,ABTB2,ADAM23,ADAMTS1,ADCY9,ADRA2C,APOC1,ARHGAP42,ARTN,ASS1,BAMBI,BMP2,CADM1,CAV2,CD70,CNRIP1,COBL,COL17A1,COL18A1,COL4A5,COL6A1,CPNE7,CRIP2,DLC1,DLX1,DPP4,DSEL,DSG2,EEF1A2,EFNA5,ENO2,F3,FAM171A1,FAT1,FEZ1,GAD1,GATA3,GNG11,GPC4,GPNMB,HES4,HEY1,IFI27,IGFBP4,IRX3,IRX5,JPH1,LAMA5,LGALSL,LIF,LSR,MCAM,MCOLN3,MECOM,MET,MPDZ,MT1E,NAV3,NEO1,NFIB,NKD2,NNMT,NT5E,PBX1,PCLO,PCOLCE2,PDE5A,PITX1,PKDCC,PRKD1,PROS1,PTGES,RAP1GAP,RBP7,RBPMS2,RGS16,RND3,ROBO1,RORA,S1PR5,SCG2,SDC2,SELENBP1,SERPINH1,SETBP1,SLC6A8,SLC7A2,SLFN5,SRPX,STXBP6,SYCP2,TGM2,TIMP3,TM4SF1,TMEM158,YAP1,ZNF703
ACH-000421,1.070389328,3.693765712,2.835924074,1.378511623,3.189033824,,5.375387027,3.109360559,1.584962501,6.928014936,,2.625270489,0.632268215,5.731454808,,0.163498732,3.068670811,4.059182199,4.558267634,2.192194165,5.37920506,5.378511623,5.362119167,2.14404637,2.615887074,3.672425342,0.23878686,6.283180979,,3.972692654,5.038260575,4.655924213,4.739308071,6.472975086,,2.257010618,1.521050737,0.678071905,1.811471031,,,0.895302621,10.22701419,4.759155834,0.895302621,1.310340121,2.737686761,8.331723128,3.272023189,5.233811384,7.217230716,5.361417467,2.485426827,1.516015147,6.436628267,0.411426246,,0.310340121,5.670160514,3.873813198,4.958378712,2.475084883,3.392317423,4.06091205,1.49057013,3.688180359,4.550285049,4.816599707,2.080657663,0.028569152,,5.43162296,3.215678597,4.586164246,1.182692298,1.608809243,6.3105219,1.263034406,2.025028794,1.304511042,0.50589093,0.59454855,4.842476063,7.445263208,0.042644337,7.773073253,,5.334496768,1.655351829,3.901108243,2.599317794,5.988684687,1.49057013,6.689718488,1.070389328,6.830356747,3.794935663
ACH-000765,0.807354922,4.005399988,4.938285792,5.334139179,2.819668183,0.59454855,2.650764559,1.843983844,0.310340121,2.211012193,6.972462907,0.454175893,5.097189387,4.440952198,2.23878686,4.937344392,2.95419631,0.98550043,,0.298658316,5.615298579,0.263034406,5.941341105,,3.867896464,0.263034406,0.275007047,0.678071905,2.217230716,,6.488482874,,0.344828497,,2.570462931,4.21023299,0.275007047,0.604071324,0.176322773,8.441242767,1.22650853,,2.56315813,,,1.286881148,4.336283388,,,,,7.747790181,4.672425342,0.097610797,3.748461233,3.639232163,4.736604875,3.722466024,3.680324357,1.03562391,0.464668267,3.606442228,6.028127082,0.124328135,0.042644337,,0.879705766,0.275007047,2.451540833,3.71259578,4.752748591,4.152994605,3.173127433,1.13093087,2.809414444,0.378511623,6.817495353,5.43162296,,2.843983844,3.316145742,6.039577103,0.275007047,7.414304695,0.713695815,,1.321928095,4.59275601,6.609695873,2.767654798,1.560714954,4.438292852,9.386315193,6.778471434,,4.668459557,2.992768431
ACH-000008,0.411426246,3.435628594,4.782408565,5.068240861,3.037382222,0.014355293,3.119356177,1.835924074,0.263034406,0.895302621,7.231893162,,5.577428828,4.764473551,7.440121679,4.135863165,1.448900951,0.333423734,5.288358562,,6.442777659,0.111031312,3.697106574,4.250203656,,1.98550043,0.50589093,3.869871406,0.855989697,,5.121844298,2.495695163,0.201633861,5.718087584,4.897240426,5.203592714,,5.234194723,,8.774062236,0.070389328,3.435628594,1.709290636,0.90303827,0.650764559,0.5360529,3.042644337,1.761285273,2.673556424,7.734845078,1.981852653,6.397631854,3.956056652,1.560714954,4.51916445,3.61117238,,3.033863452,3.184280294,2.22342255,,6.81672769,6.331991778,0.839959587,1.5360529,4.22650853,1.389566812,0.028569152,4.957450336,3.211012193,3.500802053,2.232660757,1.735522177,0.432959407,0.250961574,3.447579197,5.592158002,5.407692649,0.124328135,1.09085343,2.618238656,,5.667040559,7.338513555,0.321928095,6.287250643,2.430285273,3.590961241,,2.510961919,1.35614381,4.553360503,,6.195741293,4.456806149,5.503030646,2.247927513
ACH-000800,0.028569152,3.861955364,4.289834465,2.790772038,3.403267722,0.028569152,3.40599236,4.123500664,0.250961574,1.298658316,,0,5.541019153,2.513490746,0.176322773,5.62497818,,0.042644337,0.613531653,4.485426827,1.304511042,,6.849874194,3.724650272,3.619413011,1.438292852,1.86393845,0.111031312,8.652558198,,8.176522247,1.292781749,4.890446693,0.659924558,1.169925001,4.010779839,0.070389328,1.752748591,2.733354341,3.350497247,3.621758857,2.807354922,1.673556424,4.865918815,,1.49057013,,6.250582665,4.379898164,1.333423734,0.35614381,6.292413668,1.163498732,0.084064265,1.655351829,5.230356745,0.344828497,4.189033824,,8.341718952,0.124328135,0.344828497,0.097610797,5.588864518,,5.231509211,1.111031312,2.833902077,1.59454855,5.161081482,4.444932049,0.286881148,,1.803227036,,5.14974712,3.59454855,,0.526068812,3.13422094,6.979911014,4.157852169,3.789729251,3.959770155,2.956056652,,0.443606651,0.028569152,3.650764559,0.495695163,1.819668183,0.176322773,0.097610797,2.443606651,2.724650272,0.150559677,1.378511623
ACH-000123,0.028569152,0.555816155,1.565597176,3.738767837,3.358958826,1.641546029,,0.757023247,0.137503524,0.50589093,0.189033824,0.933572638,,0.713695815,0.321928095,0.163498732,1.22650853,0.464668267,3.415488271,4.766595162,2.59454855,3.252476214,,1.485426827,2.049630768,0.137503524,0.782408565,6.143230135,7.742343124,0.176322773,0.565597176,1.070389328,2.185866545,6.448240225,,0.263034406,,1.700439718,,0.111031312,3.925049965,7.475976561,1.887525271,1.438292852,0.084064265,1.007195501,0.189033824,4.928370323,4.031218731,0.963474124,4.801158656,0.310340121,0.070389328,0.485426827,0.378511623,5.303780748,0.286881148,0.659924558,3.841973119,6.111657346,1.59454855,1.867896464,,,2.304511042,,2.350497247,3.713695815,2.46727948,1.201633861,4.430954271,0.378511623,1.321928095,0,5.012568674,0.111031312,4.926473911,8.555547772,3.017921908,2.97819563,1.056583528,0.782408565,,6.771621518,0.333423734,,0.014355293,0.214124805,0.321928095,0.111031312,1.111031312,1.007195501,1.454175893,1.687060688,0.50589093,,0.887525271
ACH-000723,0.575312331,1.169925001,1,1.604071324,2.080657663,0.584962501,,0.910732662,,6.655351829,1.049630768,2.805292456,0.250961574,7.694462363,,0.070389328,0.201633861,9.417704863,4.564987801,5.247168,3.014355293,0.137503524,6.596637034,1.327687364,,0.22650853,0.042644337,5.369117459,,1.695993813,4.49057013,9.495115506,0.201633861,7.493695363,5.547819957,0.014355293,,1.933572638,2.272023189,6.101608059,2.843983844,1.124328135,9.754269549,1.182692298,2.100977648,1.042644337,1.454175893,,3.678071905,1.286881148,5.512542955,2.784503983,,1.669026766,5.031218731,0.189033824,8.237687991,1.480265122,3.451540833,2.944858446,0.056583528,5.368419155,3.842978832,1.555816155,0.014355293,1.169925001,2.046141782,4.601102203,0.23878686,0.111031312,2.462052319,2.454175893,1.847996907,0,,,4.534808661,1.959770155,,4.201633861,1.659924558,0.687060688,0.40053793,6.496654083,0.695993813,4.973152038,1.063502942,3.112700133,1.613531653,0.464668267,1.765534746,1.169925001,,5.745775149,0.555816155,4.621172753,2.752748591
ACH-000313,1.028569152,1.887525271,0.454175893,4.994127114,5.302319051,3.384049807,0.443606651,3.408711861,,1.613531653,2.922197848,3.174725988,6.86777294,,,3.448900951,0.526068812,0.731183242,7.819029455,4.482202926,5.840211433,7.243364426,7.568868163,,0.782408565,4.21490191,0.910732662,6.470211457,5.075532631,5.842476063,8.019479534,,,8.943628352,1.929790998,3.092545742,0.056583528,6.532628658,2.731183242,3.275007047,,,12.54337021,7.859969548,4.443606651,1.280956314,1.378511623,,3.317593505,7.902314812,6.833522636,4.485426827,2.327687364,,6.869007702,,2.837943242,4.217230716,5.008092421,4.782408565,5.289834465,9.822427431,5.49217366,5.031659854,2.166715445,0.86393845,3.007195501,0.970853654,2.09423607,3.321928095,5.219942914,1.007195501,1.327687364,0.056583528,1.448900951,0.250961574,7.74402651,2.961623328,2.881664619,0.111031312,3.958842675,7.539624122,0.641546029,8.280538807,1.378511623,,1.778208576,3.174725988,3.277984747,2.021479727,3.82984956,10.16352389,,,4.561326136,6.21916852,3.388189537
ACH-000823,5.016139703,,4.458775699,,2.077242999,1.910732662,4.416164165,2.13422094,5.290203205,6.624832002,2.513490746,0.879705766,0.111031312,,0,0.042644337,0.111031312,9.307405755,5.285772093,5.786073552,1.580145484,5.076815597,5.794935663,0.097610797,1.925999419,0.214124805,0.641546029,6.095502518,,,5.773996325,4.744161096,3.451540833,7.596413412,2.422233001,2.50589093,0.22650853,0.056583528,6.024364009,,4.379898164,4.372952098,1.3950628,0.815575429,,0.765534746,2.22342255,6.097610797,,0.948600847,7.170125362,4.140778656,4.177917792,2.422233001,,4.016139703,0.111031312,,4.906409617,4.038260575,3.282439805,0.263034406,0.604071324,3.94673086,3.189033824,5.402926781,2.275007047,5.260025656,0.070389328,0.855989697,0.545968369,,2.03562391,2.289834465,1.459431619,1.169925001,4.257010618,4.329841177,0.757023247,3.078951341,7.243364426,3.116031993,0.084064265,8.87095031,2.117695043,5.724650272,,2.622930351,2.757023247,1.89917563,1.23878686,0.250961574,5.837438715,7.370338677,,5.705701497,3.654206378
ACH-000678,0.014355293,3.452858965,0.887525271,,1.014355293,0.298658316,1.731183242,,3.694880193,5.912410354,,0.028569152,6.168521699,6.859845344,0.042644337,1.918386234,3.552131108,3.319039816,4.143230135,6.162894799,6.136068312,2.809414444,0.925999419,,1.739848103,2.778208576,0.014355293,6.156841525,8.75998802,,4.201633861,10.22472525,2.565597176,4.885086225,1.111031312,4.477677328,,0.526068812,0.895302621,3.389566812,3,0.422233001,4.410069692,10.21638211,3.667892125,0.739848103,1.731183242,8.096029876,,,6.425761401,4.970853654,3.482848283,2.147306699,6.143842354,0.189033824,0.286881148,0.82374936,4.050501697,0.879705766,0.799087306,,6.238213641,2.386810946,0.847996907,3.653060017,1.839959587,3.019701914,0.815575429,0,3.965322548,7.855366853,1.655351829,5.098453246,0.604071324,0.214124805,5.541328977,0.189033824,1.286881148,1.169925001,1.207892852,5.21800615,0.070389328,8.409390936,0.042644337,2.427606173,1.981852653,,1.521050737,2.283921772,,8.12763328,6.009884589,5.226123143,3.215678597,6.245647774,1.454175893
ACH-000138,,1.914564523,3.576522138,4.250203656,1.925999419,0.214124805,3.534808661,3.713695815,2.641546029,5.567423758,4.158660175,1.847996907,3.166715445,7.775116404,,0.22650853,3.485426827,6.746850183,6.139755975,3.516015147,,4.427606173,7.34925911,2.63691458,0.298658316,2.304511042,0.790772038,7.079058046,7.29130886,4.126807703,4.521678952,9.185494924,3.250961574,6.247927513,0.659924558,2.924099886,4.116031993,2.358958826,3.700439718,1.111031312,3.559491813,1.220329955,10.42311591,7.205646651,2.521050737,,1.981852653,8.119823027,2.59454855,6.953265239,6.56285296,3.111031312,2.263034406,4.024142346,6.492974756,,5.710393192,1.250961574,3.032100843,2.286881148,0.678071905,7.448488033,5.54565954,2.403267722,1.411426246,1.769771739,1.959770155,3.716990894,0.765534746,1.22650853,3.447579197,3.745237332,4.018812186,0.189033824,0.815575429,0.831877241,5.826039959,1.422233001,0.847996907,0.163498732,1.344828497,0.310340121,3.22650853,6.373474214,0.641546029,,0.831877241,3.994579724,1.280956314,,1.454175893,8.72427509,,9.932716728,2.950468414,5.648177796,3.564378169
ACH-000383,0.163498732,4.007195501,0.310340121,0.137503524,,0.097610797,3.379898164,3.639232163,1.722466024,6.771885579,2.192194165,1.97819563,0.250961574,8.626366124,0.263034406,0.042644337,3.7473874,5.916954279,3.94204526,2.077242999,,5.077242999,2.22650853,,2.604071324,4.22881869,0.622930351,6.421896512,2.748461233,2.316145742,4.945326777,10.02624677,3.646162657,,0.22650853,4.107687869,3.745237332,0.097610797,2.477677328,2.307428525,3.3950628,0.250961574,10.15393197,4.593353771,1.700439718,,2.853995647,7.922257325,2.989139007,6.852498299,7.563768278,0.516015147,0.150559677,3.27351589,9.44762052,0.163498732,7.745640714,1.459431619,2.599317794,2.684818738,0.669026766,0.454175893,5.838951767,3.336283388,0.807354922,2.292781749,1.176322773,4.17951105,1.713695815,0.111031312,1.097610797,6.553360503,1.422233001,1.622930351,0.137503524,0.632268215,6.428778891,0.163498732,0.50589093,0.150559677,0.632268215,0.070389328,0.807354922,6.612942196,0.014355293,6.597233189,2.735522177,5.129695157,1.207892852,0.23878686,0.422233001,7.099926351,0.22650853,8.421812378,1.475084883,5.860217925,
ACH-000917,2.533563348,3.454175893,3.75595577,2.849999259,1.480265122,0.575312331,4.61117238,1.851998837,0.070389328,4.846493316,4.720825666,,3.285402219,5.360715425,,0.137503524,5.028569152,,2.817623258,3.450221496,2.523561956,1.752748591,4.69543711,0.35614381,2.778208576,0.941106311,0.014355293,7.292321633,7.992881703,2.757023247,4.612942196,6.479456935,0.150559677,2.427606173,0.695993813,3.679198571,2,0.40053793,2.726831217,4.500164679,3.347665656,5.244506551,1.627606838,2.715893371,2.49057013,1.350497247,2.950468414,6.236301267,3.66448284,,6.125981654,0.584962501,1.871843649,3.203201156,4.151371776,2.891419187,1.350497247,0.150559677,3.814550423,2.09085343,4.249445341,2.280956314,6.001577085,4.591559746,1.891419187,3.056583528,2.754887502,3.973611276,2.541019153,3.35614381,3.166715445,8.49441561,4.682573297,,2.963474124,3.207892852,5.838699702,,,0.070389328,1,3.716990894,3.678071905,7.090218302,0.831877241,4.696550301,4.288358562,3.745237332,0.895302621,,0.310340121,2.358958826,3.609991295,2.414135533,,4.270528942,3.360364277
ACH-000984,0.782408565,1.384049807,,1.361768359,3.085764554,5.63197732,0,,2.443606651,3.001802243,2.432959407,0.014355293,0.286881148,5.370164281,0.137503524,0.084064265,4.822730148,1.22650853,3.873813198,0.124328135,5.057883449,1.214124805,3.632268215,2.176322773,2.700439718,0.176322773,0.815575429,5.522620761,,2.750606505,6.881052763,5.287620044,5.76394266,6.395576977,0.443606651,3.401903472,,3.684818738,4.697106574,2.615887074,4.375734539,2.13093087,8.207648869,1.655351829,2.080657663,2.659924558,0.014355293,6.347311316,4.89772447,0.389566812,,0.286881148,,0.176322773,5.974529312,0.124328135,0.933572638,2.942983598,5.323730338,5.163901214,0.014355293,1.63691458,0.669026766,2.140778656,,0.137503524,1.427606173,5.345183447,0.056583528,,0.084064265,0.097610797,3.463360886,0,4.135042286,0.014355293,4.832383717,4.259272487,2.475084883,0,0.321928095,0.275007047,0.189033824,8.045759661,0,6.205353411,0.028569152,1.40053793,0.5360529,0.189033824,0.59454855,5.260402093,1.007195501,0.963474124,3.478971805,6.216648867,3.158660175
ACH-000117,0.014355293,2.214124805,0.111031312,,3.407352751,2.459431619,1.13093087,0.443606651,1.014355293,7.193771743,5.447579197,0.176322773,3.465974465,0.773996325,0.35614381,,2.510961919,0.613531653,3,0.799087306,,1.952333566,8.63912361,0.150559677,2.648465443,0.042644337,0.028569152,4.397802962,6.021923839,2.592158002,2.799087306,2.9202933,0.250961574,4.007195501,0.22650853,1.565597176,5.621758857,0.097610797,1.819668183,,4.448240225,0.485426827,4.771357409,8.2277122,5.136683578,4.654779217,2.684818738,6.799864411,2.801158656,2.111031312,7.316055209,1.176322773,1.709290636,2.350497247,3.326249701,1.959770155,4.522306893,0.084064265,,2.192194165,0.526068812,0.298658316,0.98550043,6.747253114,2.485426827,0.298658316,2.185866545,7.116447936,1.316145742,0.042644337,0.084064265,2.718087584,4.387500406,1.021479727,2.025028794,2.049630768,4.276496666,0.378511623,1.03562391,0.516015147,1.269033146,2.448900951,6.697245609,5.18705509,0.432959407,5.64587455,0.941106311,,0.485426827,0.042644337,3.160274831,1.049630768,2.575312331,1.49057013,0.23878686,4.156234798,3.014355293
ACH-000176,0.632268215,2.606442228,,8.044831233,3.57167681,0.464668267,,3.385431037,0.659924558,4.092545742,2.833902077,1.163498732,0.432959407,8.160879862,2.521050737,4.092545742,0.084064265,0.124328135,6.596338864,0.070389328,5.789990019,5.720004787,5.036503334,5.066519781,3.889473543,1.495695163,3.270528942,5.979796718,6.809414444,2.835924074,4.872336288,9.753701467,4.838447593,5.388189537,0.40053793,3.255500733,,3.713695815,0.40053793,6.479295243,4.009884589,0.575312331,,5.390254956,,0.411426246,0.084064265,3.283921772,3.66448284,6.655924213,2.077242999,5.241458871,0.028569152,0.432959407,7.266786541,4.3652726,0.137503524,3.775050541,4.645009884,3.168321116,,6.447579197,5.958378712,2.634593268,,0.176322773,3.289834465,4.432959407,,2.298658316,3.435628594,4.888012585,2.666756592,0,0.613531653,0.321928095,7.212958363,5.473462236,0.333423734,0.042644337,2.275007047,5.140778656,1.063502942,8.381975479,0.070389328,5.770036139,0.807354922,,0.150559677,0.432959407,4.144862143,,0.641546029,6.114158769,2.998195503,5.577126661,3.430285273
ACH-000587,0.250961574,2.687060688,0.111031312,0.214124805,2.974529312,1.650764559,5.138323004,2.916476644,4.116031993,7.136786096,3.066950244,3.207892852,2.992768431,7.62058641,5.153805336,0.097610797,3.386810946,3.419538892,4.207111961,0.713695815,5.366322214,5.154615611,,3.125981654,0.275007047,3.907852072,,6.539934245,7.971601031,2.901108243,5.465974465,5.787118983,,5.711494907,0.263034406,1.98550043,0.310340121,,2.792855352,5.894575273,2.010779839,1.459431619,9.270715808,4.646162657,4.221103725,3.102658131,2.160274831,4.832383717,2.682573297,4.744161096,5.21451341,5.757023247,1.521050737,4.346956889,6.555816155,0.137503524,8.644288933,2.570462931,,2.801158656,0.565597176,,5.898933872,3.975446766,2.72900887,3.669026766,3.001802243,,,,,6.254745198,,0.613531653,0.189033824,0.516015147,5.27351589,4.078951341,0.275007047,0.687060688,2.641546029,,4.518535139,8.573722918,0.028569152,3.694880193,,5.373996142,0.201633861,,2.678071905,6.675533686,0.201633861,7.888621497,4.529196268,5.390942773,2.397802962
ACH-000785,0.014355293,3.932628157,0.189033824,0.464668267,2.715893371,,5.168722254,4.875780063,5.517905554,6.771357409,4.84899843,,1.292781749,5.825531251,0.056583528,0.056583528,3.08236197,3.468583317,5.285402219,3.049630768,3.628773595,3.371558863,6.563920775,,0.214124805,1.90303827,0.22650853,4.47118746,3.966245873,3.527320608,1.350497247,2.424922088,0.163498732,5.496014873,2.010779839,2.137503524,3.422233001,0.189033824,,1.117695043,3.654206378,,1.14404637,8.323685309,3.927896454,1.049630768,,8.032541697,2.541019153,4.486070744,,,0.773996325,0.40053793,5.174326515,0.298658316,1.438292852,0.014355293,4.003602237,1.918386234,3.279471296,5.13627343,3.667892125,5.226893814,2.025028794,0.422233001,,4.336283388,5.303050085,0.565597176,2.211012193,10.78389859,3.349082146,0.722466024,0.432959407,,5.384740587,3.773996325,0.669026766,0.933572638,0.815575429,0.432959407,5.287620044,5.253232939,0.941106311,2.981852653,5.167919866,,,0.042644337,4.10433666,7.731590572,0.516015147,8.968148367,0.056583528,5.610581958,0.526068812
ACH-000627,0.189033824,,3.047887329,0.545968369,3.838951767,1.5360529,2.627606838,2.327687364,4.046141782,3.580145484,4.040015679,1.232660757,,,7.075425666,1.480265122,4.241077458,4.135042286,,2.485426827,7.845113647,5.259649121,1.646162657,3.917431755,0.790772038,,,5.64990282,5.969703088,1.541019153,6.294069295,8.379681604,5.506525779,5.66732447,1.843983844,3.472487771,1.66448284,0.790772038,2.195347598,4.676380255,3.956056652,2.659924558,7.702519029,2.22650853,3.667892125,1.778208576,2.639232163,2.310340121,1.495695163,5.756756451,4.401220862,7.821901507,3.277984747,2.277984747,7.395148508,4.025914699,9.874812332,0.879705766,3.613531653,,,7.153805336,4.833902077,,1.028569152,4.029452886,3.27351589,4.399171094,2.077242999,1.422233001,,6.407352751,1.963474124,1.350497247,4.888986721,,5.63691458,1.761285273,2.042644337,0.933572638,0.613531653,4.28169825,0.084064265,7.699884729,0.084064265,4.716442237,2.386810946,4.560103513,6.641835002,1.641546029,0.201633861,5.833649128,1.718087584,6.095713484,2.833902077,4.805808349,2.319039816
ACH-000704,0.028569152,2.220329955,0.575312331,,4.50589093,2.456806149,4.261530815,1.021479727,,,0.765534746,1.257010618,,5.049630768,2.17951105,,1.286881148,0.389566812,7.942162586,3.401903472,4.607034346,2.23878686,6.956869798,6.108733528,,2.03562391,2.553360503,4.850499414,7.585037639,3.301587647,3.316145742,3.804260116,,6.646450706,1.963474124,0.201633861,0.485426827,5.465974465,2.518535139,1.63691458,1.627606838,0.367371066,1.269033146,0.333423734,2.185866545,1.169925001,1.056583528,9.265661925,3.773996325,3.803227036,5.665620164,0.321928095,2.192194165,6.204962331,6.814037648,2.601696516,0.411426246,0.042644337,3.56924803,1.014355293,2.272023189,6.281141834,6.306699707,1.803227036,0.286881148,3.192194165,0.555816155,4.942983598,4.418189948,2.825785627,1.014355293,1.028569152,2.541019153,0.056583528,4.303780748,0.50589093,3.092545742,,0.111031312,,0.790772038,8.272116528,0.070389328,6.721372659,1.007195501,4.644433152,6.494895575,2.40599236,0.263034406,,1.3950628,6.755555262,2.618238656,7.966015097,0.622930351,4.98458935,
